Airport Code,Airport Name,City,Country,Latitude,Longitude
TRO,Taree Airport,Taree,Australia,-31.8885994,152.5140076
TRR,China Bay Airport,Trinciomalee,Sri Lanka,8.538510323,81.18190002
TRS,Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,45.827499,13.4722
TRU,Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,-8.081410408,-79.1088028
TRV,Trivandrum International Airport,Trivandrum,India,8.48211956,76.92009735
TRW,Bonriki International Airport,Tarawa,Kiribati,1.381639957,173.1470032
TRZ,Tiruchirapally Civil Airport Airport,Tiruchirappalli,India,10.76539993,78.70970154
TSA,Taipei Songshan Airport,Taipei,Taiwan,25.06940079,121.552002
TSE,Astana International Airport,Tselinograd,Kazakhstan,51.02220154,71.46690369
TSF,Treviso-Sant'Angelo Airport,Treviso,Italy,45.648399,12.1944
TSH,Tshikapa Airport,Tshikapa,Congo (Kinshasa),-6.43833,20.794701
TSJ,Tsushima Airport,Tsushima,Japan,34.28490067,129.3309937
TSN,Tianjin Binhai International Airport,Tianjin,China,39.12440109,117.3460007
TSR,Timişoara Traian Vuia Airport,Timisoara,Romania,45.80989838,21.33790016
TST,Trang Airport,Trang,Thailand,7.508739948,99.61660004
TSV,Townsville Airport,Townsville,Australia,-19.25250053,146.7649994
TTA,Tan Tan Airport,Tan Tan,Morocco,28.44820023,-11.16129971
TTE,Sultan Khairun Babullah Airport,Ternate,Indonesia,0.831413984,127.3809967
TTJ,Tottori Airport,Tottori,Japan,35.53010178,134.1670074
TTN,Trenton Mercer Airport,Trenton,United States,40.27669907,-74.81349945
TTQ,Aerotortuguero Airport,Roxana,Costa Rica,10.42,-83.6095
TTT,Taitung Airport,Fengnin,Taiwan,22.75499916,121.1019974
TTU,Saniat R'mel Airport,Tetouan,Morocco,35.59429932,-5.320020199
TUA,Teniente Coronel Luis a Mantilla Airport,Tulcan,Ecuador,0.809505999,-77.70809937
TUB,Tubuai Airport,Tubuai,French Polynesia,-23.36540031,-149.5240021
TUC,Teniente Benjamin Matienzo Airport,Tucuman,Argentina,-26.8409,-65.104897
TUF,Tours-Val-de-Loire Airport,Tours,France,47.43220139,0.727605999
TUG,Tuguegarao Airport,Tuguegarao,Philippines,17.64336768,121.7331505
TUI,Turaif Domestic Airport,Turaif,Saudi Arabia,31.692188,38.731544
TUK,Turbat International Airport,Turbat,Pakistan,25.9864006,63.03020096
TUL,Tulsa International Airport,Tulsa,United States,36.19839859,-95.88809967
TUN,Tunis Carthage International Airport,Tunis,Tunisia,36.85100174,10.22719955
TUO,Taupo Airport,Taupo,New Zealand,-38.73970032,176.0839996
TUP,Tupelo Regional Airport,Tupelo,United States,34.26810074,-88.76989746
TUR,Tucuruí Airport,Tucurui,Brazil,-3.786010027,-49.72029877
TUS,Tucson International Airport,Tucson,United States,32.11610031,-110.9410019
TUU,Tabuk Airport,Tabuk,Saudi Arabia,28.3654,36.6189
TVC,Cherry Capital Airport,Traverse City,United States,44.74140167,-85.5821991
TVF,Thief River Falls Regional Airport,Thief River Falls,United States,48.06570053,-96.18499756
TVU,Matei Airport,Matei,Fiji,-16.69059944,-179.8769989
TVY,Dawei Airport,Dawei,Burma,14.10389996,98.20359802
TWB,Toowoomba Airport,Toowoomba,Australia,-27.542801,151.916
TWF,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,42.4818,-114.487999
TWU,Tawau Airport,Tawau,Malaysia,4.320159912,118.1279984
TXK,Texarkana Regional Webb Field,Texarkana,United States,33.45370102,-93.99099731
TXL,Berlin-Tegel Airport,Berlin,Germany,52.5597,13.2877
TXN,Tunxi International Airport,Huangshan,China,29.73329926,118.2559967
TYF,Torsby Airport,Torsby,Sweden,60.1576004,12.99129963
TYN,Taiyuan Wusu Airport,Taiyuan,China,37.74689865,112.6279984
TYR,Tyler Pounds Regional Airport,Tyler,United States,32.35409927,-95.40239716
TYS,McGhee Tyson Airport,Knoxville,United States,35.81100082,-83.9940033
TZL,Tuzla International Airport,Null,Bosnia and Herzegovina,44.45869827,18.72480011
TZX,Trabzon International Airport,Trabzon,Turkey,40.99509811,39.78969955
UAH,Ua Huka Airport,Ua Huka,French Polynesia,-8.93611,-139.552002
UAK,Narsarsuaq Airport,Narssarssuaq,Greenland,61.16049957,-45.42599869
UAP,Ua Pou Airport,Ua Pou,French Polynesia,-9.35167,-140.078003
UAQ,Domingo Faustino Sarmiento Airport,San Juan,Argentina,-31.571501,-68.418198
UAS,Buffalo Spring,Samburu South,Kenya,0.530583,37.534195
UBA,Mário de Almeida Franco Airport,Uberaba,Brazil,-19.76472282,-47.96611023
UBJ,Yamaguchi Ube Airport,Yamaguchi,Japan,33.93000031,131.279007
UBP,Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,15.25129986,104.8700027
UCT,Ukhta Airport,Ukhta,Russia,63.56689835,53.80469894
UDI,Ten. Cel. Aviador César Bombonato Airport,Uberlandia,Brazil,-18.883612,-48.225277
UDJ,Uzhhorod International Airport,Uzhgorod,Ukraine,48.63430023,22.26339912
UDR,Maharana Pratap Airport,Udaipur,India,24.61770058,73.89610291
UEL,Quelimane Airport,Quelimane,Mozambique,-17.85549927,36.86909866
UEO,Kumejima Airport,Kumejima,Japan,26.3635006,126.7139969
UET,Quetta International Airport,Quetta,Pakistan,30.25139999,66.93779755
UFA,Ufa International Airport,Ufa,Russia,54.55749893,55.87440109
UGC,Urgench Airport,Urgench,Uzbekistan,41.58430099,60.64170074
UIB,El Caraño Airport,Quibdo,Colombia,5.69076,-76.6412
UIH,Phu Cat Airport,Phucat,Vietnam,13.955,109.042
UII,Utila Airport,Utila,Honduras,16.1131,-86.880302
UIN,Quincy Regional Baldwin Field,Quincy,United States,39.94269943,-91.19460297
UIO,Mariscal Sucre International Airport,Quito,Ecuador,-0.129166667,-78.3575
UIP,Quimper-Cornouaille Airport,Quimper,France,47.97499847,-4.167789936
UKA,Ukunda Airstrip,Ukunda,Kenya,-4.29333,39.571098
UKB,Kobe Airport,Kobe,Japan,34.63280106,135.223999
UKK,Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,50.03659821,82.49420166
UKS,Belbek Airport,Sevastopol,Ukraine,44.68899918,33.57099915
UKX,Ust-Kut Airport,Ust-Kut,Russia,56.8567009,105.7300034
ULB,Uléi Airport,Ambryn Island,Vanuatu,-16.3297,168.3011
ULG,Ulgii Mongolei Airport,Olgii,Mongolia,48.99330139,89.92250061
ULH,Majeed Bin Abdulaziz Airport,Al-Ula,Saudi Arabia,26.48,38.12888889
ULK,Lensk Airport,Lensk,Russia,60.72060013,114.8259964
ULN,Chinggis Khaan International Airport,Ulan Bator,Mongolia,47.843102,106.766998
ULO,Ulaangom Airport,Ulaangom,Mongolia,50.066588,91.938273
ULP,Quilpie Airport,Quilpie,Australia,-26.61219978,144.253006
ULV,Ulyanovsk Baratayevka Airport,Ulyanovsk,Russia,54.2682991,48.22669983
ULZ,Donoi Airport,Uliastai,Mongolia,47.7093,96.5258
UMD,Uummannaq Heliport,Uummannaq,Greenland,70.68042793,-52.11163044
UME,Umeå Airport,Umea,Sweden,63.79180145,20.28280067
UNG,Kiunga Airport,Kiunga,Papua New Guinea,-6.125710011,141.2819977
UNK,Unalakleet Airport,Unalakleet,United States,63.88840103,-160.798996
UNN,Ranong Airport,Ranong,Thailand,9.777620316,98.58550262
UPG,Hasanuddin International Airport,Ujung Pandang,Indonesia,-5.061629772,119.5540009
UPN,Licenciado y General Ignacio Lopez Rayon Airport,Uruapan,Mexico,19.39669991,-102.0390015
URA,Uralsk Airport,Uralsk,Kazakhstan,51.1507988,51.54309845
URC,Ürümqi Diwopu International Airport,Urumqi,China,43.90710068,87.47419739
URE,Kuressaare Airport,Kuressaare,Estonia,58.22990036,22.5095005
URG,Rubem Berta Airport,Uruguaiana,Brazil,-29.78219986,-57.03820038
URJ,Uray Airport,Uraj,Russia,60.10329819,64.8266983
URS,Kursk East Airport,Kursk,Russia,51.75059891,36.29560089
URT,Surat Thani Airport,Surat Thani,Thailand,9.132599831,99.13559723
URY,Gurayat Domestic Airport,Guriat,Saudi Arabia,31.412413,37.278898
USH,Malvinas Argentinas Airport,Ushuaia,Argentina,-54.8433,-68.2958
USK,Usinsk Airport,Usinsk,Russia,66.00469971,57.36719894
USM,Samui Airport,Ko Samui,Thailand,9.547789574,100.0619965
USN,Ulsan Airport,Ulsan,South Korea,35.59349823,129.352005
UST,Northeast Florida Regional Airport,St. Augustine Airport,United States,29.9592,-81.339798
USU,Francisco B. Reyes Airport,Busuanga,Philippines,12.12150002,120.0999985
UTH,Udon Thani Airport,Udon Thani,Thailand,17.38640022,102.788002
UTN,Pierre Van Ryneveld Airport,Upington,South Africa,-28.39909935,21.2602005
UTP,U-Tapao International Airport,Pattaya,Thailand,12.67990017,101.0049973
UTS,Ust-Tsylma Airport,Ust-Tsylma,Russia,65.43729401,52.20033646
UTT,K. D. Matanzima Airport,Umtata,South Africa,-31.54636318,28.6733551
UUA,Bugulma Airport,Bugulma,Russia,54.63999939,52.80170059
UUD,Ulan-Ude Airport (Mukhino),Ulan-ude,Russia,51.80780029,107.4380035
UUS,Yuzhno-Sakhalinsk Airport,Yuzhno-sakhalinsk,Russia,46.88869858,142.7180023
UVE,Ouvéa Airport,Ouvea,New Caledonia,-20.6406002,166.572998
UVF,Hewanorra International Airport,Hewandorra,Saint Lucia,13.7332,-60.952599
UYL,Nyala Airport,Nyala,Sudan,12.05350018,24.95619965
UYN,Yulin Yuyang Airport,Yulin,China,38.35971,109.590927
UYU,Uyuni Airport,Uyuni,Bolivia,-20.44630051,-66.8483963
VAA,Vaasa Airport,Vaasa,Finland,63.05070114,21.7621994
VAI,Vanimo Airport,Vanimo,Papua New Guinea,-2.6926,141.3028
VAK,Chevak Airport,Chevak,United States,61.5409,-165.6005
VAN,Van Ferit Melen Airport,Van,Turkey,38.46820068,43.33229828
VAO,Suavanao Airport,Suavanao,Solomon Islands,-7.585559845,158.7310028
VAR,Varna Airport,Varna,Bulgaria,43.232101,27.8251
VAS,Sivas Nuri Demirağ Airport,Sivas,Turkey,39.813801,36.9035
VAW,"Vardø Airport, Svartnes",Vardø,Norway,70.35540009,31.04490089
VBV,Vanua Balavu Airport,Vanua Balavu,Fiji,-17.2689991,-178.9759979
VBY,Visby Airport,Visby,Sweden,57.66279984,18.34620094
VCA,Can Tho International Airport,Can Tho,Vietnam,10.08510017,105.711998
VCE,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519
VCL,Chu Lai International Airport,Chu Lai,Vietnam,15.40330029,108.7060013
VCP,Viracopos International Airport,Campinas,Brazil,-23.00740051,-47.1344986
VCS,Co Ong Airport,Conson,Vietnam,8.73183,106.633003
VCT,Victoria Regional Airport,Victoria,United States,28.8526001,-96.91850281
VDA,Ovda International Airport,Ovda,Israel,29.94029999,34.93579865
VDB,Leirin Airport,Fagernes,Norway,61.0155983,9.288060188
VDC,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,-14.86279964,-40.86309814
VDE,Hierro Airport,Hierro,Spain,27.81480026,-17.88710022
VDH,Dong Hoi Airport,Dong Hoi,Vietnam,17.515,106.590556
VDM,Gobernador Castello Airport,Viedma,Argentina,-40.8692,-63.0004
VDS,Vadsø Airport,Vadsø,Norway,70.06529999,29.84469986
VDZ,Valdez Pioneer Field,Valdez,United States,61.13389969,-146.2480011
VEE,Venetie Airport,Venetie,United States,67.00869751,-146.3659973
VEL,Vernal Regional Airport,Vernal,United States,40.4408989,-109.5100021
VER,General Heriberto Jara International Airport,Vera Cruz,Mexico,19.14590073,-96.18730164
VFA,Victoria Falls International Airport,Victoria Falls,Zimbabwe,-18.09589958,25.8390007
VGA,Vijayawada Airport,Vijayawada,India,16.53039932,80.79679871
VGO,Vigo Airport,Vigo,Spain,42.23180008,-8.62677002
VGZ,Villa Garzón Airport,Villa Garzon,Colombia,0.978767,-76.6056
VHC,Saurimo Airport,Saurimo,Angola,-9.689069748,20.43190002
VHM,Vilhelmina Airport,Vilhelmina,Sweden,64.57910156,16.83359909
VIE,Vienna International Airport,Vienna,Austria,48.11029816,16.56970024
VIG,Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,8.624139,-71.672668
VII,Vinh Airport,Vinh,Vietnam,18.73760033,105.6709976
VIJ,Virgin Gorda Airport,Spanish Town,British Virgin Islands,18.44639969,-64.42749786
VIL,Dakhla Airport,Dakhla,Western Sahara,23.7183,-15.932
VIN,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,49.242531,28.613778
VIS,Visalia Municipal Airport,Visalia,United States,36.31869888,-119.3929977
VIX,Eurico de Aguiar Salles Airport,Vitoria,Brazil,-20.258057,-40.286388
VKG,Rach Gia Airport,Rach Gia,Vietnam,9.958029972,105.1323795
VKO,Vnukovo International Airport,Moscow,Russia,55.59149933,37.26150131
VKT,Vorkuta Airport,Vorkuta,Russia,67.48860168,63.99309921
VLC,Valencia Airport,Valencia,Spain,39.4893,-0.481625
VLD,Valdosta Regional Airport,Valdosta,United States,30.78249931,-83.27670288
VLI,Bauerfield International Airport,Port-vila,Vanuatu,-17.69930077,168.3200073
VLL,Valladolid Airport,Valladolid,Spain,41.70610046,-4.851940155
VLN,Arturo Michelena International Airport,Valencia,Venezuela,10.14973259,-67.92839813
VLS,Valesdir Airport,Valesdir,Vanuatu,-16.79610062,168.177002
VLV,Dr. Antonio Nicolás Briceño Airport,Valera,Venezuela,9.340477943,-70.58406067
VLY,Anglesey Airport,Angelsey,United Kingdom,53.24810028,-4.535339832
VNO,Vilnius International Airport,Vilnius,Lithuania,54.634102,25.285801
VNS,Lal Bahadur Shastri Airport,Varanasi,India,25.45240021,82.85929871
VNX,Vilankulo Airport,Vilankulu,Mozambique,-22.01840019,35.31330109
VOG,Volgograd International Airport,Volgograd,Russia,48.78250122,44.34550095
VOL,Nea Anchialos Airport,Nea Anghialos,Greece,39.21960068,22.79430008
VOZ,Voronezh International Airport,Voronezh,Russia,51.81420135,39.229599
VPE,Ngjiva Pereira Airport,Ondjiva,Angola,-17.0435009,15.68379974
VPS,Destin-Ft Walton Beach Airport,Valparaiso,United States,30.4832,-86.525398
VPY,Chimoio Airport,Chimoio,Mozambique,-19.15130043,33.42900085
VQS,Vieques Airport,Vieques Island,Puerto Rico,18.11580086,-65.42269897
VRA,Juan Gualberto Gomez International Airport,Varadero,Cuba,23.03440094,-81.43530273
VRC,Virac Airport,Virac,Philippines,13.5763998,124.2060013
VRN,Verona Villafranca Airport,Villafranca,Italy,45.395699,10.8885
VSA,Carlos Rovirosa Pérez International Airport,Villahermosa,Mexico,17.99699974,-92.81739807
VST,Stockholm Västerås Airport,Vasteras,Sweden,59.58940125,16.63360023
VTE,Wattay International Airport,Vientiane,Laos,17.98830032,102.5630035
VTZ,Vishakhapatnam Airport,Vishakhapatnam,India,17.72120094,83.22450256
VUP,Alfonso López Pumarejo Airport,Valledupar,Colombia,10.435,-73.2495
VUS,Velikiy Ustyug Airport,Veliky Ustyug,Russia,60.78829956,46.25999832
VVC,Vanguardia Airport,Villavicencio,Colombia,4.16787,-73.6138
VVI,Viru Viru International Airport,Santa Cruz,Bolivia,-17.6448,-63.135399
VVO,Vladivostok International Airport,Vladivostok,Russia,43.39899826,132.147995
VXC,Lichinga Airport,Lichinga,Mozambique,-13.274,35.2663
VXE,São Pedro Airport,Sao Vicente Island,Cape Verde,16.83320045,-25.05529976
VXO,Växjö Kronoberg Airport,Vaxjo,Sweden,56.92910004,14.72799969
WAA,Wales Airport,Wales,United States,65.622593,-168.095
WAE,Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,20.50429916,45.19960022
WAG,Wanganui Airport,Wanganui,New Zealand,-39.96220016,175.0249939
WAT,Waterford Airport,Waterford,Ireland,52.18719864,-7.086959839
WAW,Warsaw Chopin Airport,Warsaw,Poland,52.16569901,20.96710014
WBM,Wapenamanda Airport,Wapenamanda,Papua New Guinea,-5.643300056,143.8950043
WBQ,Beaver Airport,Beaver,United States,66.36219788,-147.4069977
WDH,Hosea Kutako International Airport,Windhoek,Namibia,-22.4799,17.4709
WEF,Weifang Airport,Weifang,China,36.646702,119.119003
WEI,Weipa Airport,Weipa,Australia,-12.67860031,141.9250031
WGA,Wagga Wagga City Airport,Wagga Wagga,Australia,-35.16529846,147.4660034
WGP,Umbu Mehang Kunda Airport,Waingapu,Indonesia,-9.66922,120.302002
WHK,Whakatane Airport,Whakatane,New Zealand,-37.92060089,176.9140015
WIC,Wick Airport,Wick,United Kingdom,58.45890045,-3.093060017
WIL,Nairobi Wilson Airport,Nairobi,Kenya,-1.321720004,36.81480026
WIN,Winton Airport,Winton,Australia,-22.36359978,143.0859985
WJR,Wajir Airport,Wajir,Kenya,1.73324,40.091599
WJU,Wonju/Hoengseong Air Base (K-38/K-46),Wonju,South Korea,37.441201,127.963858
WKJ,Wakkanai Airport,Wakkanai,Japan,45.40420151,141.8009949
WLG,Wellington International Airport,Wellington,New Zealand,-41.32720184,174.8049927
WLH,Walaha Airport,Walaha,Vanuatu,-15.4119997,167.6909943
WLK,Selawik Airport,Selawik,United States,66.60009766,-159.9859924
WLS,Hihifo Airport,Wallis,Wallis and Futuna,-13.23830032,-176.1990051
WMI,Modlin Airport,Warsaw,Poland,52.451099,20.6518
WMN,Maroantsetra Airport,Maroantsetra,Madagascar,-15.43669987,49.68830109
WMO,White Mountain Airport,White Mountain,United States,64.68920136,-163.4129944
WMR,Mananara Nord Airport,Mananara,Madagascar,-16.16390038,49.7737999
WMX,Wamena Airport,Wamena,Indonesia,-4.10251,138.957001
WNA,Napakiak Airport,Napakiak,United States,60.69029999,-161.9790039
WNN,Wunnumin Lake Airport,Wunnumin Lake,Canada,52.89390182,-89.28919983
WNP,Naga Airport,Naga,Philippines,13.5848999,123.2699966
WNR,Windorah Airport,Windorah,Australia,-25.41309929,142.6670074
WNZ,Wenzhou Longwan International Airport,Wenzhou,China,27.912201,120.851997
WRE,Whangarei Airport,Whangarei,New Zealand,-35.7682991,174.3650055
WRG,Wrangell Airport,Wrangell,United States,56.48429871,-132.3699951
WRL,Worland Municipal Airport,Worland,United States,43.96569824,-107.9509964
WRO,Copernicus Wrocław Airport,Wroclaw,Poland,51.10269928,16.88579941
WRY,Westray Airport,Westray,United Kingdom,59.35029984,-2.950000048
WSN,South Naknek Nr 2 Airport,South Naknek,United States,58.70339966,-157.0079956
WSZ,Westport Airport,Westport,New Zealand,-41.73809814,171.5809937
WTK,Noatak Airport,Noatak,United States,67.56610107,-162.9750061
WUA,Wuhai Airport,Wuhai,China,39.7934,106.7993
WUH,Wuhan Tianhe International Airport,Wuhan,China,30.7838,114.208
WUS,Nanping Wuyishan Airport,Wuyishan,China,27.7019,118.000999
WUX,Sunan Shuofang International Airport,Wuxi,China,31.49440002,120.4290009
WUZ,Wuzhou Changzhoudao Airport,Wuzhou,China,23.456699,111.248001
WVB,Walvis Bay Airport,Walvis Bay,Namibia,-22.9799,14.6453
WWK,Wewak International Airport,Wewak,Papua New Guinea,-3.583830118,143.6690063
WXN,Wanxian Airport,Wanxian,China,30.8017,108.433
WYA,Whyalla Airport,Whyalla,Australia,-33.05889893,137.5140076
XAP,Serafin Enoss Bertaso Airport,Chapeco,Brazil,-27.13419914,-52.65660095
XBE,Bearskin Lake Airport,Bearskin Lake,Canada,53.96559906,-91.02719879
XBJ,Birjand Airport,Birjand,Iran,32.89810181,59.26610184
XCH,Christmas Island Airport,Christmas Island,Christmas Island,-10.45059967,105.6900024
XCR,Châlons-Vatry Airport,Chalons,France,48.77333333,4.206111111
XFN,Xiangyang Liuji Airport,Xiangfan,China,32.1506,112.291
XFW,Hamburg-Finkenwerder Airport,Hamburg,Germany,53.53527832,9.83555603
XGR,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,58.71139908,-65.99279785
XIC,Xichang Qingshan Airport,Xichang,China,27.9890995,102.1839981
XIL,Xilinhot Airport,Xilinhot,China,43.91559982,115.9639969
XIY,Xi'an Xianyang International Airport,Xi'an,China,34.447102,108.751999
XKH,Xieng Khouang Airport,Phon Savan,Laos,19.450001,103.157997
XKS,Kasabonika Airport,Kasabonika,Canada,53.52470016,-88.64279938
XMH,Manihi Airport,Manihi,French Polynesia,-14.4368,-146.0700073
XMN,Xiamen Gaoqi International Airport,Xiamen,China,24.54400063,118.1279984
XMS,Coronel E Carvajal Airport,Macas,Ecuador,-2.299170017,-78.1207962
XNA,Northwest Arkansas Regional Airport,Bentonville,United States,36.281898,-94.306801
XNN,Xining Caojiabu Airport,Xining,China,36.5275,102.042999
XQP,Quepos Managua Airport,Quepos,Costa Rica,9.443160057,-84.12979889
XRY,Jerez Airport,Jerez,Spain,36.74459839,-6.060110092
XSB,Sir Bani Yas Airport,Sir Bani Yas Island,United Arab Emirates,24.283611,52.580278
